sample_id,ngs_runid,duplicate_id,ngs_rundate,ngs_location,ngs_provider,ngs_submission,ngs_platform,primer_scheme,nanopore_platform,ngs_flowcell,illumina_platform,ngs_prep,ngs_barcode,ngs_library,ngs_analysis_type,ngs_merged_from,total_reads,mapped_reads,mean_depth,stdev_depth,median_depth,minimum_reads,maximum_reads,genomecov_depthx1,genomecov_depthx5,genomecov_depthx20,genomecov_depthx100,genbank_accession,consensus_coverage,consensus_fasta,ngs_notes,redcap_repeat_instrument,redcap_repeat_instance,redcap_data_access_group
Rab12/002,sangerN405,1,22/12/2016,APHA,,,Sanger,,Unknown,NA,Unknown,SangerPCR,NA,Pass,Single_run,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA, | TVLA;APHA,sequencing,1,east_africa
SD372,,1,NA,,,,Nanopore,,Unknown,,Unknown,Amplicon,,Pass,Single_run,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA, | APHA;NOT RECEIVED,sequencing,1,east_africa
SD373,,1,NA,,,,Nanopore,,Unknown,,Unknown,Amplicon,,Pass,Single_run,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA, | APHA,sequencing,1,east_africa
SD375,,1,NA,,,,Nanopore,,Unknown,,Unknown,Amplicon,,Pass,Single_run,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA, | APHA,sequencing,1,east_africa
SD376,,1,NA,,,,Nanopore,,Unknown,,Unknown,Amplicon,,Pass,Single_run,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA, | APHA,sequencing,1,east_africa
SD377,,1,NA,,,,Nanopore,,Unknown,,Unknown,Amplicon,,Pass,Single_run,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA, | APHA,sequencing,1,east_africa
SD378,,3,NA,,,,Illumina,,Unknown,NA,Unknown,Metagenomic,,Pass,Merged,nextseq_dec14;polyomics16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,0,NA, | APHA,sequencing,3,east_africa
SD379,,3,NA,,,,Illumina,,Unknown,NA,Unknown,Metagenomic,,Pass,Merged,deepSeq14_nextseq_dec14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,0,NA, | APHA,sequencing,3,east_africa
SD38,,1,NA,,,,Nanopore,,Unknown,,Unknown,Amplicon,,Pass,Single_run,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA, | ,sequencing,1,east_africa
SD380,,3,NA,,,,Illumina,,Unknown,NA,Unknown,Metagenomic,,Pass,Merged,deepSeq14_nextseq_dec14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,0,NA, | APHA,sequencing,3,east_africa
SD381,,3,NA,,,,Illumina,,Unknown,NA,Unknown,Metagenomic,,Pass,Merged,deepSeq14_nextseq_dec14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,0,NA, | APHA,sequencing,3,east_africa
SD382,,3,NA,,,,Illumina,,Unknown,NA,Unknown,Metagenomic,,Pass,Merged,deepSeq14_nextseq_dec14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,0,NA, | APHA,sequencing,3,east_africa
SD383,,1,NA,,,,Nanopore,,Unknown,,Unknown,Amplicon,,Pass,Single_run,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA, | APHA,sequencing,1,east_africa
SD384,,1,NA,,,,Nanopore,,Unknown,,Unknown,Amplicon,,Pass,Single_run,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA, | APHA,sequencing,1,east_africa
SD385,,1,NA,,,,Nanopore,,Unknown,,Unknown,Amplicon,,Pass,Single_run,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA, | APHA;NOT RECEIVED,sequencing,1,east_africa
SD385.s,,1,NA,,,,Nanopore,,Unknown,,Unknown,Amplicon,,Pass,Single_run,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA, | APHA;NOT RECEIVED,sequencing,1,east_africa
SD386,,1,NA,,,,Nanopore,,Unknown,,Unknown,Amplicon,,Pass,Single_run,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA, | APHA,sequencing,1,east_africa
SD388,,1,NA,,,,Nanopore,,Unknown,,Unknown,Amplicon,,Pass,Single_run,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA, | APHA,sequencing,1,east_africa
SD389,,1,NA,,,,Nanopore,,Unknown,,Unknown,Amplicon,,Pass,Single_run,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA, | APHA,sequencing,1,east_africa
SD391,,1,NA,,,,Nanopore,,Unknown,,Unknown,Amplicon,,Pass,Single_run,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA, | UNKNOWN,sequencing,1,east_africa
SD392,,1,NA,,,,Nanopore,,Unknown,,Unknown,Amplicon,,Pass,Single_run,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA, | UNKNOWN,sequencing,1,east_africa
SD393,,1,NA,,,,Nanopore,,Unknown,,Unknown,Amplicon,,Pass,Single_run,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA, | UNKNOWN,sequencing,1,east_africa
SD394,,1,NA,,,,Nanopore,,Unknown,,Unknown,Amplicon,,Pass,Single_run,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA, | UNKNOWN,sequencing,1,east_africa
SD395,,1,NA,,,,Nanopore,,Unknown,,Unknown,Amplicon,,Pass,Single_run,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA, | UNKNOWN,sequencing,1,east_africa
SD396,,1,NA,,,,Nanopore,,Unknown,,Unknown,Amplicon,,Pass,Single_run,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA, | APHA;NOT RECEIVED,sequencing,1,east_africa
SD397,,1,NA,,,,Nanopore,,Unknown,,Unknown,Amplicon,,Pass,Single_run,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA, | UNKNOWN,sequencing,1,east_africa
SD4,,1,NA,,,,Nanopore,,Unknown,,Unknown,Amplicon,,Pass,Single_run,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA, | CNEVA,sequencing,1,east_africa
SD40,,1,NA,,,,Nanopore,,Unknown,,Unknown,Amplicon,,Pass,Single_run,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA, | ,sequencing,1,east_africa
SD4005/DON,,1,NA,,,,Nanopore,,Unknown,,Unknown,Amplicon,,Pass,Single_run,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA, | ,sequencing,1,east_africa
SD402a,,1,NA,,,,Nanopore,,Unknown,,Unknown,Amplicon,,Pass,Single_run,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA, | UNKNOWN,sequencing,1,east_africa
SD402b,,1,NA,,,,Nanopore,,Unknown,,Unknown,Amplicon,,Pass,Single_run,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA, | APHA,sequencing,1,east_africa
SD403,,1,NA,,,,Nanopore,,Unknown,,Unknown,Amplicon,,Pass,Single_run,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA, | UNKNOWN,sequencing,1,east_africa
SD404,,1,NA,,,,Nanopore,,Unknown,,Unknown,Amplicon,,Pass,Single_run,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA, | UNKNOWN,sequencing,1,east_africa
SD405,,1,NA,,,,Nanopore,,Unknown,,Unknown,Amplicon,,Pass,Single_run,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA, | ,sequencing,1,east_africa
SD406,,1,NA,,,,Nanopore,,Unknown,,Unknown,Amplicon,,Pass,Single_run,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA, | UNKNOWN,sequencing,1,east_africa
SD407,,1,NA,,,,Nanopore,,Unknown,,Unknown,Amplicon,,Pass,Single_run,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA, | UNKNOWN,sequencing,1,east_africa
SD408,,1,NA,,,,Nanopore,,Unknown,,Unknown,Amplicon,,Pass,Single_run,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA, | UNKNOWN,sequencing,1,east_africa
SD41,,1,NA,,,,Nanopore,,Unknown,,Unknown,Amplicon,,Pass,Single_run,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA, | ,sequencing,1,east_africa
SD410,,1,NA,,,,Nanopore,,Unknown,,Unknown,Amplicon,,Pass,Single_run,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA, | APHA;NOT RECEIVED,sequencing,1,east_africa
SD411,,1,NA,,,,Nanopore,,Unknown,,Unknown,Amplicon,,Pass,Single_run,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA, | APHA;NOT RECEIVED,sequencing,1,east_africa
SD412,,1,NA,,,,Nanopore,,Unknown,,Unknown,Amplicon,,Pass,Single_run,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA, | APHA;NOT RECEIVED,sequencing,1,east_africa
SD413,,1,NA,,,,Nanopore,,Unknown,,Unknown,Amplicon,,Pass,Single_run,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA, | APHA;NOT RECEIVED,sequencing,1,east_africa
SD414,,1,NA,,,,Nanopore,,Unknown,,Unknown,Amplicon,,Pass,Single_run,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA, | ,sequencing,1,east_africa
SD415,,1,NA,,,,Nanopore,,Unknown,,Unknown,Amplicon,,Pass,Single_run,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA, | UNKNOWN,sequencing,1,east_africa
SD416,,1,NA,,,,Nanopore,,Unknown,,Unknown,Amplicon,,Pass,Single_run,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA, | APHA,sequencing,1,east_africa
SD417,,1,NA,,,,Nanopore,,Unknown,,Unknown,Amplicon,,Pass,Single_run,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA, | UNKNOWN,sequencing,1,east_africa
SD419,,1,NA,,,,Nanopore,,Unknown,,Unknown,Amplicon,,Pass,Single_run,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA, | UNKNOWN,sequencing,1,east_africa
SD42,,1,NA,,,,Nanopore,,Unknown,,Unknown,Amplicon,,Pass,Single_run,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA, | ,sequencing,1,east_africa
SD420,,1,NA,,,,Nanopore,,Unknown,,Unknown,Amplicon,,Pass,Single_run,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA, | UNKNOWN,sequencing,1,east_africa
SD421,,1,NA,,,,Nanopore,,Unknown,,Unknown,Amplicon,,Pass,Single_run,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA, | ,sequencing,1,east_africa
SD422,,1,NA,,,,Nanopore,,Unknown,,Unknown,Amplicon,,Pass,Single_run,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA, | ,sequencing,1,east_africa
SD423,,1,NA,,,,Nanopore,,Unknown,,Unknown,Amplicon,,Pass,Single_run,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA, | UNKNOWN,sequencing,1,east_africa
SD424,,1,NA,,,,Nanopore,,Unknown,,Unknown,Amplicon,,Pass,Single_run,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA, | APHA,sequencing,1,east_africa
SD425,,1,NA,,,,Nanopore,,Unknown,,Unknown,Amplicon,,Pass,Single_run,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA, | UNKNOWN,sequencing,1,east_africa
SD43,,1,NA,,,,Nanopore,,Unknown,,Unknown,Amplicon,,Pass,Single_run,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA, | ,sequencing,1,east_africa
SD430,,1,NA,,,,Nanopore,,Unknown,,Unknown,Amplicon,,Pass,Single_run,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA, | UNKNOWN,sequencing,1,east_africa
SD431,,1,NA,,,,Nanopore,,Unknown,,Unknown,Amplicon,,Pass,Single_run,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA, | UNKNOWN,sequencing,1,east_africa
SD432,,1,NA,,,,Nanopore,,Unknown,,Unknown,Amplicon,,Pass,Single_run,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA, | UNKNOWN,sequencing,1,east_africa
SD435,,1,NA,,,,Nanopore,,Unknown,,Unknown,Amplicon,,Pass,Single_run,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA, | UNKNOWN,sequencing,1,east_africa
SD437,,1,NA,,,,Nanopore,,Unknown,,Unknown,Amplicon,,Pass,Single_run,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA, | UNKNOWN,sequencing,1,east_africa
SD439,,1,NA,,,,Nanopore,,Unknown,,Unknown,Amplicon,,Pass,Single_run,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA, | ,sequencing,1,east_africa
SD44,,1,NA,,,,Nanopore,,Unknown,,Unknown,Amplicon,,Pass,Single_run,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA, | ,sequencing,1,east_africa
SD440,,1,NA,,,,Nanopore,,Unknown,,Unknown,Amplicon,,Pass,Single_run,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA, | ,sequencing,1,east_africa
SD442,,1,NA,,,,Nanopore,,Unknown,,Unknown,Amplicon,,Pass,Single_run,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA, | ,sequencing,1,east_africa
SD443,,1,NA,,,,Nanopore,,Unknown,,Unknown,Amplicon,,Pass,Single_run,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA, | ,sequencing,1,east_africa
SD447,,1,NA,,,,Nanopore,,Unknown,,Unknown,Amplicon,,Pass,Single_run,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA, | ,sequencing,1,east_africa
SD448,,1,NA,,,,Nanopore,,Unknown,,Unknown,Amplicon,,Pass,Single_run,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA, | ,sequencing,1,east_africa
SD449,,1,NA,,,,Nanopore,,Unknown,,Unknown,Amplicon,,Pass,Single_run,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA, | ,sequencing,1,east_africa
SD45,,1,NA,,,,Nanopore,,Unknown,,Unknown,Amplicon,,Pass,Single_run,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA, | ,sequencing,1,east_africa
SD451,,1,NA,,,,Nanopore,,Unknown,,Unknown,Amplicon,,Pass,Single_run,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA, | ,sequencing,1,east_africa
SD454,,1,NA,,,,Nanopore,,Unknown,,Unknown,Amplicon,,Pass,Single_run,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA, | ,sequencing,1,east_africa
SD455,,1,NA,,,,Nanopore,,Unknown,,Unknown,Amplicon,,Pass,Single_run,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA, | ,sequencing,1,east_africa
SD456,,1,NA,,,,Nanopore,,Unknown,,Unknown,Amplicon,,Pass,Single_run,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA, | ,sequencing,1,east_africa
SD459,,1,NA,,,,Nanopore,,Unknown,,Unknown,Amplicon,,Pass,Single_run,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA, | APHA,sequencing,1,east_africa
SD46,,1,NA,,,,Nanopore,,Unknown,,Unknown,Amplicon,,Pass,Single_run,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA, | ,sequencing,1,east_africa
SD461,,1,NA,,,,Nanopore,,Unknown,,Unknown,Amplicon,,Pass,Single_run,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA, | ,sequencing,1,east_africa
SD462,,1,NA,,,,Nanopore,,Unknown,,Unknown,Amplicon,,Pass,Single_run,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA, | APHA,sequencing,1,east_africa
SD466,,1,NA,,,,Nanopore,,Unknown,,Unknown,Amplicon,,Pass,Single_run,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA, | APHA,sequencing,1,east_africa
SD467,,1,NA,,,,Nanopore,,Unknown,,Unknown,Amplicon,,Pass,Single_run,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA, | ,sequencing,1,east_africa
SD468,,1,NA,,,,Nanopore,,Unknown,,Unknown,Amplicon,,Pass,Single_run,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA, | ,sequencing,1,east_africa
SD469,,1,NA,,,,Nanopore,,Unknown,,Unknown,Amplicon,,Pass,Single_run,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA, | ,sequencing,1,east_africa
SD47,,1,NA,,,,Nanopore,,Unknown,,Unknown,Amplicon,,Pass,Single_run,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA, | ,sequencing,1,east_africa
SD470,,1,NA,,,,Nanopore,,Unknown,,Unknown,Amplicon,,Pass,Single_run,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA, | ,sequencing,1,east_africa
SD471,,1,NA,,,,Nanopore,,Unknown,,Unknown,Amplicon,,Pass,Single_run,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA, | ,sequencing,1,east_africa
SD472,,1,NA,,,,Nanopore,,Unknown,,Unknown,Amplicon,,Pass,Single_run,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA, | ,sequencing,1,east_africa
SD473,,1,NA,,,,Nanopore,,Unknown,,Unknown,Amplicon,,Pass,Single_run,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA, | ,sequencing,1,east_africa
SD474,,1,NA,,,,Nanopore,,Unknown,,Unknown,Amplicon,,Pass,Single_run,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA, | APHA,sequencing,1,east_africa
SD475,,1,NA,,,,Nanopore,,Unknown,,Unknown,Amplicon,,Pass,Single_run,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA, | ,sequencing,1,east_africa
SD476,,1,NA,,,,Nanopore,,Unknown,,Unknown,Amplicon,,Pass,Single_run,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA, | ,sequencing,1,east_africa
SD477,,1,NA,,,,Nanopore,,Unknown,,Unknown,Amplicon,,Pass,Single_run,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA, | ,sequencing,1,east_africa
SD48,,1,NA,,,,Nanopore,,Unknown,,Unknown,Amplicon,,Pass,Single_run,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA, | ,sequencing,1,east_africa
SD481,,1,NA,,,,Nanopore,,Unknown,,Unknown,Amplicon,,Pass,Single_run,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA, | ,sequencing,1,east_africa
SD484,,1,NA,,,,Nanopore,,Unknown,,Unknown,Amplicon,,Pass,Single_run,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA, | ,sequencing,1,east_africa
SD485,,1,NA,,,,Nanopore,,Unknown,,Unknown,Amplicon,,Pass,Single_run,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA, | ,sequencing,1,east_africa
SD49,,1,NA,,,,Nanopore,,Unknown,,Unknown,Amplicon,,Pass,Single_run,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA, | ,sequencing,1,east_africa
SD493,,1,NA,,,,Nanopore,,Unknown,,Unknown,Amplicon,,Pass,Single_run,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA, | APHA,sequencing,1,east_africa
SD50,,1,NA,,,,Nanopore,,Unknown,,Unknown,Amplicon,,Pass,Single_run,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA, | ,sequencing,1,east_africa
SD502,,1,NA,,,,Nanopore,,Unknown,,Unknown,Amplicon,,Pass,Single_run,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA, | APHA,sequencing,1,east_africa
SD503,,1,NA,,,,Nanopore,,Unknown,,Unknown,Amplicon,,Pass,Single_run,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA, | APHA,sequencing,1,east_africa
SD507,,1,NA,,,,Nanopore,,Unknown,,Unknown,Amplicon,,Pass,Single_run,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA, | APHA,sequencing,1,east_africa
SD51,,1,NA,,,,Nanopore,,Unknown,,Unknown,Amplicon,,Pass,Single_run,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA, | ,sequencing,1,east_africa
SD516,,1,NA,,,,Nanopore,,Unknown,,Unknown,Amplicon,,Pass,Single_run,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA, | APHA,sequencing,1,east_africa
SD518,,1,NA,,,,Nanopore,,Unknown,,Unknown,Amplicon,,Pass,Single_run,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA, | APHA,sequencing,1,east_africa
SD52,,1,NA,,,,Nanopore,,Unknown,,Unknown,Amplicon,,Pass,Single_run,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA, | ,sequencing,1,east_africa
SD525,,1,NA,,,,Nanopore,,Unknown,,Unknown,Amplicon,,Pass,Single_run,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA, | APHA,sequencing,1,east_africa
SD527,,1,NA,,,,Nanopore,,Unknown,,Unknown,Amplicon,,Pass,Single_run,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA, | APHA,sequencing,1,east_africa
SD528,,1,NA,,,,Nanopore,,Unknown,,Unknown,Amplicon,,Pass,Single_run,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA, | ,sequencing,1,east_africa
SD535,,1,NA,,,,Nanopore,,Unknown,,Unknown,Amplicon,,Pass,Single_run,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA, | ,sequencing,1,east_africa
SD53A,,1,NA,,,,Nanopore,,Unknown,,Unknown,Amplicon,,Pass,Single_run,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA, | ,sequencing,1,east_africa
SD53B,,1,NA,,,,Nanopore,,Unknown,,Unknown,Amplicon,,Pass,Single_run,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA, | ,sequencing,1,east_africa
SD54,,1,NA,,,,Nanopore,,Unknown,,Unknown,Amplicon,,Pass,Single_run,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA, | ,sequencing,1,east_africa
SD549,,1,NA,,,,Nanopore,,Unknown,,Unknown,Amplicon,,Pass,Single_run,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA, | APHA,sequencing,1,east_africa
SD55,,1,NA,,,,Nanopore,,Unknown,,Unknown,Amplicon,,Pass,Single_run,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA, | ,sequencing,1,east_africa
SD552,,1,NA,,,,Nanopore,,Unknown,,Unknown,Amplicon,,Pass,Single_run,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,Realtime PCR conducted but inconclusive (bactin pos) | APHA,sequencing,1,east_africa
SD557,,3,NA,,,,Illumina,,Unknown,,Unknown,Amplicon,,Pass,Merged,apha_jan17;NGSMay18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA, | APHA,sequencing,3,east_africa
SD557.3,,1,NA,,,,Nanopore,,Unknown,,Unknown,Amplicon,,Pass,Single_run,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA, | ,sequencing,1,east_africa
SD56,,1,NA,,,,Nanopore,,Unknown,,Unknown,Amplicon,,Pass,Single_run,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA, | ,sequencing,1,east_africa
SD561,,1,NA,,,,Nanopore,,Unknown,,Unknown,Amplicon,,Pass,Single_run,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA, | ,sequencing,1,east_africa
SD566,,1,NA,,,,Nanopore,,Unknown,,Unknown,Amplicon,,Pass,Single_run,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA, | ,sequencing,1,east_africa
SD57,,1,NA,,,,Nanopore,,Unknown,,Unknown,Amplicon,,Pass,Single_run,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA, | ,sequencing,1,east_africa
SD575,,3,NA,,,,Illumina,,Unknown,NA,Unknown,Metagenomic,,Pass,Merged,apha_jan17;NGSMay18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,0,NA, | APHA,sequencing,3,east_africa
SD576,,3,NA,,,,Illumina,,Unknown,,Unknown,Amplicon,,Pass,Merged,rabvMulti2;NGSMay18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA, | Glasgow;APHA,sequencing,3,east_africa
SD58,,1,NA,,,,Nanopore,,Unknown,,Unknown,Amplicon,,Pass,Single_run,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA, | ,sequencing,1,east_africa
SD59,,1,NA,,,,Nanopore,,Unknown,,Unknown,Amplicon,,Pass,Single_run,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA, | ,sequencing,1,east_africa
SD605,,1,NA,,,,Nanopore,,Unknown,,Unknown,Amplicon,,Pass,Single_run,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA, | ,sequencing,1,east_africa
SD607,,1,NA,,,,Nanopore,,Unknown,,Unknown,Amplicon,,Pass,Single_run,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA, | ,sequencing,1,east_africa
SD608,,1,NA,,,,Nanopore,,Unknown,,Unknown,Amplicon,,Pass,Single_run,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA, | ,sequencing,1,east_africa
SD609,,1,NA,,,,Nanopore,,Unknown,,Unknown,Amplicon,,Pass,Single_run,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA, | ,sequencing,1,east_africa
